trial,frame_idx,gamma,selected_indices,mIoU,mAP,diversity,avg_similarity_to_current,avg_quality,quality_std,selected_similarity_std,diversity_bin
0,5,-0.6000000000000001,[266 193 444 289 331 269 268 447 162 129],0.0014049942022034676,0.001264494781983121,-1.6905254685435707,-0.16680477576329722,1.1061097511141462,0.159089144230032,0.0652335200050887,"(-1.743, -1.493]"
0,5,-0.4,[266 193 444 331 289 269 493 250 355 178],0.0,0.0,-1.4208004149654456,-0.13778804511165407,1.057391971095178,0.1119558931759537,0.09304665984442229,"(-1.493, -0.943]"
0,5,-0.19999999999999996,[266 193 489 331 285 355 262 459 319 135],0.08532645436832056,0.07679380893148852,-1.2528846217953078,-0.08015350468661772,1.016483610122457,0.059266761653380726,0.12633968138664006,"(-1.493, -0.943]"
0,5,0.0,[116 338  23 479 230 246 355  60 137 121],0.20004767605824408,0.1800429084524197,-0.9431747774991455,0.11289702859259283,1.0,0.0,0.30893847278118464,"(-1.493, -0.943]"
0,5,0.19999999999999996,[ 89 327 485 173 227  62  83 364 229  19],0.555135812010361,0.4996222308093249,-1.6134402853447671,0.3569192801625373,1.0759615201433133,0.06702169913543263,0.30205260773816234,"(-1.743, -1.493]"
0,5,0.40000000000000013,[ 89   3  79  57 327 485  38  27 173  45],0.4447582024842236,0.40028238223580126,-2.8305970866724293,0.5440204095036443,1.2488578835797437,0.143155651456433,0.24431361087051834,"(-3.886, -2.71]"
0,5,0.6000000000000001,[89 66  3 83 54  8 82 15 23  9],0.3124640753688266,0.28121766783194396,-4.381535367600251,0.6977799920601309,1.5204759556531804,0.22996760345157197,0.04428984050337062,"(-4.939, -3.886]"
0,5,0.8,[89 66  3 83 54 88 15 82 23 22],0.3404176608953454,0.3063758948058109,-4.691843481944343,0.7163907740887806,1.7746882437806473,0.32926477847127944,0.03985996210559469,"(-4.939, -3.886]"
0,5,1.0,[89 32  5 65  4 99 56 15 95 10],0.2089762152720806,0.18807859374487254,-5.007545065495128,0.7346514874258846,2.085949498892499,0.44313430032423384,0.03371603364822831,"(-5.957, -4.939]"
0,5,1.5,[89 32 65 66 88 15 18 67  5 46],0.2512007424230592,0.22608066818075326,-5.508290130414223,0.74880076173498,3.0781378094898897,0.8083301154753922,0.031633158157765566,"(-5.957, -4.939]"
0,5,2.0,[89 32 81 65 35 86 67  5 88  7],0.25083323099539434,0.22574990789585492,-6.332151652391498,0.7763313586868276,4.7293321814240965,1.3299921815885736,0.024026745969571762,"(-6.413, -5.957]"
0,5,2.5,[89 32 81 65 35 86 67 88  7 80],0.0929287394320385,0.08363586548883466,-6.565595102883593,0.7814895566783401,7.05807441730102,2.0791657413616464,0.011987445858694342,"(-6.891, -6.413]"
0,5,3.0,[89 32 81 35 65 86 67  7 88 80],0.1825345940867151,0.1642811346780436,-6.565595102883593,0.7814895566783401,10.434463441536701,3.1585017078381585,0.011987445858694344,"(-6.891, -6.413]"
0,5,4.0,[89 32 81 35 16 86 65  7 67 88],0.17632479326898035,0.1586923139420823,-6.795344258485482,0.7849287414300956,23.119475190193164,6.968800350272407,0.010987319234747982,"(-6.891, -6.413]"
0,5,6.0,[89 16 32 35 81 86  7 97 49 88],0.1890485047395022,0.17014365426555197,-7.164822426040107,0.7884095595769465,113.47675424888124,31.709179490382486,0.00800028873729334,"(-7.3950000000000005, -6.891]"
0,5,8.0,[89 16 35 86 81 32  7 97 49 61],0.08550491296298912,0.07695442166669021,-7.245042572507274,0.78895123969641,551.7914961851138,141.65410117723687,0.007001364338977945,"(-7.3950000000000005, -6.891]"
0,5,10.0,[89 16 35 86 97 32  7 81 49 61],0.08132961785267957,0.07319665606741162,-7.245042572507273,0.78895123969641,2675.648082636403,635.6909136425402,0.007001364338977945,"(-7.3950000000000005, -6.891]"
0,5,15.0,[89 16 35 86 97  7 32 81 49 61],0.17344952678773812,0.1561045741089643,-7.245042572507273,0.78895123969641,138652.4058697123,28224.8751790294,0.007001364338977945,"(-7.3950000000000005, -6.891]"
0,5,20.0,[89 16 35 86 97  7 32 81 49 61],0.16220168216855252,0.14598151395169728,-7.245042572507273,0.78895123969641,7193483.489239039,1318206.5323507045,0.007001364338977945,"(-7.3950000000000005, -6.891]"
0,6,-3.0,[ 47  83 324 234  19  55  56  93 359  64],0.0,0.0,-3.2388290733549185,-0.19384398863915933,1.7983402332208798,0.4818321740928424,0.0342419656454142,"(-3.886, -2.71]"
0,6,-2.5,[ 47 324  83 234  19  55 359  93  56  64],0.0,0.0,-3.2388290733549185,-0.19384398863915933,1.6295545987617968,0.42845545185859457,0.0342419656454142,"(-3.886, -2.71]"
0,6,-2.0,[ 47 324 234  83  19 359  55 246  64  56],0.0,0.0,-2.905036061859663,-0.18747590167827596,1.45964809471075,0.3713385883968394,0.0401966033853129,"(-3.886, -2.71]"
0,6,-1.5,[ 47 324 234  83 359  19 246  59 372  64],0.0,0.0,-2.35305174412679,-0.1748085893133727,1.3030318880163283,0.30662127367385267,0.046821062798621284,"(-2.71, -2.195]"
0,6,-1.0,[ 47 324 234  93 372 246 433 359  59  19],0.014155569436049766,0.01274001249244479,-1.839423181971338,-0.15063923908715732,1.1649029187229025,0.22885222229562546,0.06375627548897152,"(-2.195, -1.743]"
0,6,-0.8,[ 47 324 234 372  93 433 246 359  59  19],0.0,0.0,-1.8394231819713376,-0.15063923908715732,1.1295222209750793,0.1924556407544098,0.06375627548897152,"(-2.195, -1.743]"
0,6,-0.6000000000000001,[ 47 324 234 372 433  93 246 359  59 213],0.1073800075377351,0.09664200678396159,-1.6309191553310955,-0.13727210269814977,1.086703378146694,0.15214621665804984,0.06621116905144576,"(-1.743, -1.493]"
0,6,-0.4,[ 47 324 234 433 372 246   9 359  59 213],0.048152053587746,0.0433368482289714,-1.5070308216133634,-0.12652592064446333,1.0522782837379028,0.10720582919589086,0.06587473251073726,"(-1.743, -1.493]"
0,6,-0.19999999999999996,[ 47 324 234 433 372 246   9 359 121 367],0.028215872370866424,0.02539428513377978,-1.1856239363684167,-0.046217132622165494,1.0102803134520828,0.05680775810928648,0.22557134844608506,"(-1.493, -0.943]"
0,6,0.0,[116 338  23 479 230 246 355  60 137 121],0.3566082080696863,0.32094738726271765,-0.9431747774991455,0.18158039608603158,1.0,0.0,0.31382638312092126,"(-1.493, -0.943]"
0,6,0.19999999999999996,[193 451 221 325  79 198 178 186 121 338],0.45099864573669535,0.4058987811630258,-1.615130178667995,0.38840961676044894,1.082597115458736,0.06431404675433061,0.2900536188147615,"(-1.743, -1.493]"
0,6,0.40000000000000013,[193 150 168 451 135 289 121 114 137 325],0.5467619457018063,0.4920857511316256,-2.353562745781632,0.5070802225080457,1.2303929433667053,0.13739795809199973,0.240058254108999,"(-2.71, -2.195]"
0,6,0.6000000000000001,[193 150 168 198 137 121 186 175 161 178],0.4370063188234353,0.3933056869410918,-3.8073471712762905,0.6641017393197272,1.4904190026747597,0.2207082186435723,0.05713962326956611,"(-3.886, -2.71]"
0,6,0.8,[193 150 168 134 192 155 113 161 135 186],0.2939613811069671,0.26456524299627043,-4.2936874052654215,0.6941725029986252,1.744434018821147,0.31592428976040093,0.05834651539813132,"(-4.939, -3.886]"
0,6,1.0,[193 150 120 160 113 175 155 134 197 167],0.3373307339589226,0.30359766056303034,-4.8384456446660185,0.722064814551531,2.0604008937810656,0.4249834769096164,0.04080970385404532,"(-4.939, -3.886]"
0,6,1.5,[193 132 169 113 134 163 136 183 103 194],0.27418606712640914,0.24676746041376824,-5.320013323373107,0.7414302909655425,3.043988076962716,0.7737287970002705,0.0301130874227658,"(-5.957, -4.939]"
0,6,2.0,[193 183 165 150 120 167 170 148 138 100],0.24693342388030665,0.22224008149227598,-6.122362166161454,0.7634146793620119,4.609583486081229,1.269457532781322,0.02557662618668732,"(-6.413, -5.957]"
0,6,2.5,[193 170 165 183 150 118 120 148 130 138],0.28873290522073475,0.25985961469866126,-6.352413730480189,0.7683746642889241,6.842122029324747,1.9775382909161219,0.02638030250783151,"(-6.413, -5.957]"
0,6,3.0,[193 170 165 183 118 132 120 148 150 130],0.1753765414724722,0.15783888732522497,-6.47920053643648,0.7708644959025244,10.125886445924262,2.9919720190838355,0.023657338639617453,"(-6.891, -6.413]"
0,6,4.0,[193 170 165 118 183 120 132 148 153 100],0.1272794065769793,0.11455146591928138,-7.029909253340492,0.7781938404991717,22.535984217933414,6.54139838969023,0.01709090190828272,"(-7.3950000000000005, -6.891]"
0,6,6.0,[193 170 165 118 183 153 120 148 132 109],0.11780065842711272,0.10602059258440145,-7.101863420388886,0.7789676988380493,107.62129004326994,29.176756682410556,0.01634837294445105,"(-7.3950000000000005, -6.891]"
0,6,8.0,[193 170 118 165 153 183 120 148 109 132],0.12148586566011697,0.10933727909410527,-7.101863420388886,0.7789676988380493,513.0086856789751,127.7993881312993,0.01634837294445105,"(-7.3950000000000005, -6.891]"
0,6,10.0,[193 170 118 165 153 183 120 148 109 132],0.15842129443768369,0.14257916499391532,-7.101863420388886,0.7789676988380493,2448.003730895167,563.2283486511519,0.01634837294445105,"(-7.3950000000000005, -6.891]"
0,6,15.0,[193 170 118 165 153 183 120 109 148 169],0.17416636430962817,0.15674972787866537,-7.2790897806587616,0.7796475293635685,123213.8759757198,24131.99267883872,0.015441597081637266,"(-7.3950000000000005, -6.891]"
0,6,20.0,[193 170 118 165 153 183 120 109 148 169],0.17094330553529694,0.15384897498176725,-7.2790897806587616,0.7796475293635685,6204612.7190142255,1103918.7523536438,0.015441597081637266,"(-7.3950000000000005, -6.891]"
0,7,-3.0,[ 67 411   1  46 448 391  12 186   2  44],0.0,0.0,-3.040086538643491,-0.2383361780338984,2.0591788132590256,0.5512940352857001,0.04072819092653607,"(-3.886, -2.71]"
0,7,-2.5,[ 67 411   1  46 448 391 186  12   5  44],0.0,0.0,-2.73308097400218,-0.23238641999311285,1.7959704954022933,0.4809542899504488,0.038471010363362854,"(-3.886, -2.71]"
0,7,-2.0,[ 67 411  46 391 186 448   1  12   5 431],0.013032525066457204,0.011729272559811484,-2.5952845508174303,-0.22961651455556092,1.5875039622519265,0.4093812031798127,0.03832423333061325,"(-2.71, -2.195]"
0,7,-1.5,[ 67 411 391 186  46 448   1   5  12 470],0.0,0.0,-2.5185755051644256,-0.2273887813325183,1.408941547510562,0.3322854990539954,0.039495341932964896,"(-2.71, -2.195]"
0,7,-1.0,[ 67 411 391 186  46 448 155   5  12 413],0.10281670301465747,0.09253503271319172,-2.0751585852861596,-0.20886053806671692,1.2336216672009401,0.24396585826442882,0.04685947352770751,"(-2.195, -1.743]"
0,7,-0.8,[ 67 411 391 186 448  46 155   5 413  12],0.0,0.0,-2.075158585286159,-0.20886053806671692,1.1826870064061736,0.203853957450752,0.04685947352770751,"(-2.195, -1.743]"
0,7,-0.6000000000000001,[ 67 411 391 186 413  46 155 431 386   5],0.0,0.0,-1.7436164569013677,-0.18781737063268447,1.1202182388738566,0.16013839548344047,0.06840286727541606,"(-2.195, -1.743]"
0,7,-0.4,[ 67 411 391 186 413 155  46 386 137 426],0.0,0.0,-1.5449320443463717,-0.16947925427651325,1.0705995435569016,0.11213077853327896,0.07315368885433096,"(-1.743, -1.493]"
0,7,-0.19999999999999996,[ 67 411 391 186 155 413 386 137   5 422],0.03628475898909495,0.03265628309018546,-1.4643821450240069,-0.1548060966926354,1.0315778909277427,0.05904838793019278,0.0801098873747445,"(-1.493, -0.943]"
0,7,0.0,[116 338  23 479 230 246 355  60 137 121],0.1835163128972208,0.16516468160749873,-0.9431747774991455,0.06436744310403106,1.0,0.0,0.2824409228415786,"(-1.493, -0.943]"
0,7,0.19999999999999996,[222 200 309 169 416  28 243 246 293 254],0.5534489528166678,0.4981040575350011,-1.7382424952300064,0.43275544467978877,1.0922926989839001,0.06603047875538592,0.2952127726329862,"(-1.743, -1.493]"
0,7,0.40000000000000013,[222 200 231 250 243 309 246 254 169 224],0.5088917327106541,0.45800255943958873,-2.6411174835051368,0.5622552342333543,1.2566165605062978,0.1402029006433285,0.21382621745761177,"(-2.71, -2.195]"
0,7,0.6000000000000001,[222 200 231 250 243 246 254 204 273 203],0.38192142949735314,0.3437292865476178,-3.5769817626065445,0.66592781933066,1.4918257845339844,0.22384267923586157,0.04943706445143328,"(-3.886, -2.71]"
0,7,0.8,[222 200 231 250 201 220 243 206 245 202],0.3075261124053087,0.27677350116477784,-3.944943836291044,0.6910012099108804,1.739312508966011,0.31846595212606554,0.04643719109194319,"(-4.939, -3.886]"
0,7,1.0,[222 234 279 288 205 220 285 206 218 246],0.2412030590672613,0.21708275316053519,-4.431406205293922,0.707844142696569,2.0316659245480944,0.42580861742029824,0.044994167979023586,"(-4.939, -3.886]"
0,7,1.5,[222 234 279 205 288 274 247 245 295 202],0.24799583188887153,0.2231962486999844,-5.098653700330856,0.732162861336576,3.0022832098315773,0.7635956796485931,0.03169567180214243,"(-5.957, -4.939]"
0,7,2.0,[222 234 279 205 247 274 288 245 202 298],0.2942265289196526,0.26480387602768735,-5.419820798807439,0.740606925737315,4.405173836482349,1.2341350799635304,0.028052658359093912,"(-5.957, -4.939]"
0,7,2.5,[222 234 247 279 205 274 286 298 245 273],0.2505450342245685,0.22549053080211162,-5.631139419694103,0.7454419062188335,6.459800183846579,1.8940106589466414,0.025409371993033215,"(-5.957, -4.939]"
0,7,3.0,[222 234 247 279 205 286 298 274 245 273],0.1775534080824589,0.159798067274213,-5.631139419694101,0.7454419062188335,9.385720079347164,2.823439713376687,0.025409371993033215,"(-5.957, -4.939]"
0,7,4.0,[222 247 234 205 279 298 286 274 245 228],0.23937353998705274,0.21543618598834746,-5.8249214198337755,0.7485998969973515,20.0424550769814,5.994963878790936,0.02087458075865603,"(-5.957, -4.939]"
0,7,6.0,[222 247 234 205 298 286 279 291 232 228],0.23734645013605513,0.21361180512244962,-6.147599502389393,0.7517301682604944,91.42807889346821,25.253898755290273,0.016993996733018032,"(-6.413, -5.957]"
0,7,8.0,[222 247 234 205 298 286 279 291 232 228],0.17388770933955663,0.15649893840560097,-6.147599502389393,0.7517301682604944,412.82122044873984,104.56104903421202,0.016993996733018032,"(-6.413, -5.957]"
0,7,10.0,[222 247 234 298 205 286 279 291 232 228],0.22576683644688963,0.20319015280220068,-6.147599502389394,0.7517301682604944,1866.0866651502442,435.5842602329477,0.016993996733018032,"(-6.413, -5.957]"
0,7,15.0,[222 247 298 234 205 286 291 279 228 232],0.22099101707191324,0.19889191536472192,-6.147599502389394,0.7517301682604944,81461.29127896749,16198.01963649296,0.016993996733018032,"(-6.413, -5.957]"
0,7,20.0,[222 247 298 234 205 286 291 279 228 232],0.16093206625808207,0.14483885963227386,-6.147599502389394,0.7517301682604944,3579965.5534346313,643517.7431933252,0.016993996733018032,"(-6.413, -5.957]"
0,8,-3.0,[456 117 264 168 403 138  17 181 217 159],0.0,0.0,-2.4974025428218165,-0.15637463604156016,1.6110177050609185,0.4095638776470265,0.041426776238212434,"(-2.71, -2.195]"
0,8,-2.5,[456 117 264 168 403 138  17 231 181 159],0.0,0.0,-2.5133858054660596,-0.156541372304832,1.4868896831526717,0.3720967556890406,0.04126415762171496,"(-2.71, -2.195]"
0,8,-2.0,[456 117 264 168 403  17 138 231 432 159],0.03666548326479066,0.032998934938311596,-2.2756368182845645,-0.15119539673371415,1.3583515558475916,0.3289449391993016,0.04388175638605711,"(-2.71, -2.195]"
0,8,-1.5,[456 117 231  17 181 403 168 264 432 159],0.0417585872021583,0.03758272848194247,-2.1421085684750896,-0.14809085482238937,1.2512494577005377,0.2764686230956878,0.04202920941937546,"(-2.195, -1.743]"
0,8,-1.0,[456 117 231  17 168 432 264 151 403 253],0.0,0.0,-1.773253871907383,-0.13037893899664513,1.141012470965134,0.20951879167295287,0.055305692386381056,"(-2.195, -1.743]"
0,8,-0.8,[456 117 231  17 168 432 264 151 403 253],0.0,0.0,-1.773253871907383,-0.13037893899664513,1.1110282309451307,0.1771436992815936,0.055305692386381056,"(-2.195, -1.743]"
0,8,-0.6000000000000001,[456 117 231  17 432 143 250 181 253 403],0.04344581193601159,0.03910123074241043,-1.7415669600594337,-0.1220815462831697,1.0767776381743823,0.14073211822052978,0.06336623546085292,"(-1.743, -1.493]"
0,8,-0.4,[456 138 231  17 168 432 250 114 289   9],0.06363843673437976,0.057274593060941785,-1.4997949121165075,-0.10284777805009895,1.0423870663316064,0.09960833150111714,0.06827306309984052,"(-1.743, -1.493]"
0,8,-0.19999999999999996,[456 138 231  17 250 430 114  55 135 200],0.09666177314105742,0.08699559582695168,-1.347079350589482,-0.060869517759969204,1.0124045776408948,0.052995428067395704,0.0876726018796587,"(-1.493, -0.943]"
0,8,0.0,[116 338  23 479 230 246 355  60 137 121],0.49960943817309034,0.4496484943557813,-0.9431747774991455,0.1669597474311053,1.0,0.0,0.2504441984100629,"(-1.493, -0.943]"
0,8,0.19999999999999996,[345  66 406 195 319 210 302 332 364 378],0.5474931865951628,0.4927438679356465,-1.7910337104981218,0.4415379362468121,1.0939505682856026,0.06040552185983884,0.2736530654267244,"(-2.195, -1.743]"
0,8,0.40000000000000013,[345 319 302 343  66 378 331 495 364 332],0.5376759953094872,0.48390839577853845,-2.71256840220434,0.56666266430642,1.258487749747839,0.12940326557860637,0.20485333996553415,"(-3.886, -2.71]"
0,8,0.6000000000000001,[345 388 361 378 302 343 319 324 329 395],0.41667377666899397,0.3750063990020946,-3.8548743762911273,0.6737251809917383,1.4991068326790198,0.2083534786034055,0.05897064957643597,"(-3.886, -2.71]"
0,8,0.8,[345 397 343 361 388 314 325 319 353 304],0.3673874441702414,0.33064869975321726,-4.2132360330282035,0.6971403451076164,1.7482365815774135,0.29882174734820915,0.05264026084281244,"(-4.939, -3.886]"
0,8,1.0,[345 397 343 361 388 314 325 353 304 393],0.3082161909033888,0.27739457181304994,-4.336776320363487,0.7039492107473118,2.0238079616759093,0.40261044946840885,0.044973564532791686,"(-4.939, -3.886]"
0,8,1.5,[345 397 361 343 366 310 325 389 393 383],0.33053319628865324,0.2974798766597879,-4.7016771691218375,0.7229955934101518,2.9625259923388083,0.7347670434821202,0.036628780719296664,"(-4.939, -3.886]"
0,8,2.0,[345 322 397 328 383 343 370 310 385 341],0.21341956863120873,0.19207761176808785,-5.321557912673787,0.7427583360289239,4.426256581191302,1.2061077456844507,0.031611545228749476,"(-5.957, -4.939]"
0,8,2.5,[345 322 397 328 310 385 370 371 375 341],0.20907250784601164,0.1881652570614105,-5.909221131659326,0.7552943300642152,6.62075717376146,1.8766747395291001,0.024806213826646845,"(-5.957, -4.939]"
0,8,3.0,[345 322 371 375 397 310 385 328 370 341],0.19664526079155692,0.17698073471240122,-5.909221131659326,0.7552943300642153,9.667214793488203,2.832232372564547,0.024806213826646842,"(-5.957, -4.939]"
0,8,4.0,[345 322 371 375 397 310 385 328 350 321],0.20321183290853473,0.18289064961768126,-6.413404000378529,0.7622210125646142,21.181956347281695,6.142009820731621,0.0227210680768214,"(-6.891, -6.413]"
0,8,6.0,[345 322 371 375 350 397 321 310 385 328],0.31485105427289417,0.2833659488456048,-6.413404000378529,0.7622210125646142,97.81495088634107,26.75467104247823,0.022721068076821397,"(-6.891, -6.413]"
0,8,8.0,[345 322 371 375 350 321 397 310 385 328],0.1057548663096313,0.09517937967866817,-6.413404000378529,0.7622210125646142,452.7667961664921,114.00676234577583,0.022721068076821397,"(-6.891, -6.413]"
0,8,10.0,[345 322 350 371 375 321 397 310 385 328],0.23343113545794442,0.21008802191214998,-6.413404000378527,0.7622210125646142,2100.9616240483383,488.8674303626077,0.0227210680768214,"(-6.413, -5.957]"
0,8,15.0,[345 350 322 375 371 321 397 310 385 344],0.11524613064750494,0.10372151758275445,-6.515868327629168,0.762638544838522,98992.55502185848,19838.545077598832,0.022321951430138924,"(-6.891, -6.413]"
0,8,20.0,[345 350 322 375 371 321 397 310 385 344],0.17228533091751586,0.1550567978257643,-6.515868327629168,0.762638544838522,4729173.122413683,889694.2480589929,0.022321951430138924,"(-6.891, -6.413]"
0,9,-3.0,[291  75 201 313 278 242 206 256 377 268],0.0,0.0,-2.941118671818515,-0.19301773000973735,1.7890695844411233,0.45905685678830016,0.0241616829472595,"(-3.886, -2.71]"
0,9,-2.5,[291  75 313 201 278 242 206 383 256  51],0.0,0.0,-2.596239508510471,-0.1867077961192018,1.600262585554906,0.4104978727021225,0.03316087596259779,"(-2.71, -2.195]"
0,9,-2.0,[291  75 313 201 278 242 312 206  51 256],0.0,0.0,-2.574931767907276,-0.18637801080280553,1.455004230727035,0.3579515565215261,0.03372716140629288,"(-2.71, -2.195]"
0,9,-1.5,[291  75 313 201 278 312 242  51 206 157],0.0,0.0,-1.9800362293888925,-0.16989365823831032,1.2945306710627094,0.2975079529795515,0.05506941654617882,"(-2.195, -1.743]"
0,9,-1.0,[291  75 313 201 157 383 278  51 242 206],0.018687643059819965,0.01681887875383797,-1.9957155858186457,-0.1702234435547066,1.1873157775679961,0.2235865210413929,0.05482367656103845,"(-2.195, -1.743]"
0,9,-0.8,[291  75 313 201 157 312 278  51 242 206],0.0,0.0,-1.9800362293888922,-0.16989365823831032,1.1466784899686797,0.18855986022090818,0.05506941654617882,"(-2.195, -1.743]"
0,9,-0.6000000000000001,[291  75 313 201 157 312  51 278 242 206],0.0,0.0,-1.9800362293888925,-0.16989365823831032,1.1079100027383617,0.1494925187614496,0.05506941654617882,"(-2.195, -1.743]"
0,9,-0.4,[291  75 313 157 201 312  51 175 278 340],0.02482066157109307,0.022338595413983763,-1.5768937933402345,-0.12499612402687552,1.0522387637571229,0.10563893044954684,0.10823395631689743,"(-1.743, -1.493]"
0,9,-0.19999999999999996,[291  75 313 157 268 175 383   9 414 230],0.08741507371442732,0.07867356634298459,-1.0655450289372086,-0.011179132141164456,1.0033884328294786,0.05613893847797808,0.24264905560400699,"(-1.493, -0.943]"
0,9,0.0,[116 338  23 479 230 246 355  60 137 121],0.34611516043033785,0.3115036443873041,-0.9431747774991455,0.10640178331837816,1.0,0.0,0.2517749950053139,"(-1.493, -0.943]"
0,9,0.19999999999999996,[479 105  12 342 273 432 490 483  43 190],0.5157740626856977,0.46419665641712793,-1.581220955103229,0.3637375088706948,1.0771621194399508,0.0639234594959821,0.2803778728194573,"(-1.743, -1.493]"
0,9,0.40000000000000013,[479 432 409 189 483  36 342 413 442 217],0.41108591786625426,0.36997732607962885,-2.1710970415047597,0.47319077095257844,1.216113869502952,0.13695401121597123,0.2849073484991213,"(-2.195, -1.743]"
0,9,0.6000000000000001,[479 409 432 483 470 442 448 403 413 490],0.3431486476601067,0.3088337828940961,-4.30194614037051,0.6950971043690071,1.5182798283898244,0.2206190509679336,0.05352185797562651,"(-4.939, -3.886]"
0,9,0.8,[479 423 489 442 403 413 490 448 495 483],0.2850631491223725,0.25655683421013525,-4.473067245516225,0.7052649627245174,1.7594255838757014,0.31668311936736715,0.04895625945370861,"(-4.939, -3.886]"
0,9,1.0,[479 481 454 448 403 490 484 471 426 415],0.32197403387205037,0.28977663048484537,-4.93831006802047,0.7283931447429274,2.074078813856361,0.42718544348740645,0.04723731184861299,"(-4.939, -3.886]"
0,9,1.5,[479 481 466 407 484 483 448 403 435 430],0.2156696508873337,0.19410268579860032,-5.259618553413087,0.7415224891898949,3.0475025295666844,0.7830021112304969,0.04241571126908127,"(-5.957, -4.939]"
0,9,2.0,[479 481 466 407 439 406 474 463 451 499],0.18949819039985297,0.17054837135986767,-6.194411215289738,0.7710621973780147,4.682199120384384,1.2930010541059407,0.028770322668041574,"(-6.413, -5.957]"
0,9,2.5,[479 481 451 439 475 443 419 441 400 436],0.18987628620288327,0.17088865758259494,-6.762121900222929,0.7845510814307479,7.113962028484922,2.0266621772236233,0.01468073415078341,"(-6.891, -6.413]"
0,9,3.0,[479 481 451 439 475 443 419 441 400 436],0.20791468196236648,0.18712321376612984,-6.762121900222929,0.7845510814307479,10.534305799176057,3.0843264845072826,0.01468073415078341,"(-6.891, -6.413]"
0,9,4.0,[479 481 451 439 475 443 419 441 436 400],0.10461210190107159,0.09415089171096444,-6.762121900222929,0.7845510814307479,23.10298650705049,6.817257148559719,0.014680734150783407,"(-6.891, -6.413]"
0,9,6.0,[479 481 451 439 475 443 419 441 436 463],0.14423395806792105,0.12981056226112894,-6.855458087835374,0.7856423411749578,111.85269451766446,30.998153998878166,0.013338068033560704,"(-6.891, -6.413]"
0,9,8.0,[479 481 451 439 475 443 419 436 441 463],0.13721175430192065,0.12349057887172858,-6.855458087835374,0.7856423411749578,539.7644125222447,138.11152838516483,0.013338068033560704,"(-6.891, -6.413]"
0,9,10.0,[479 481 451 439 475 443 419 436 441 463],0.12829255823128288,0.1154633024081546,-6.855458087835374,0.7856423411749578,2606.879527783111,618.3535596605997,0.013338068033560704,"(-6.891, -6.413]"
0,9,15.0,[479 481 451 439 475 443 436 419 441 463],0.2492317318740233,0.22430855868662097,-6.855458087835374,0.7856423411749578,134142.85217963677,27479.50907578085,0.013338068033560704,"(-6.891, -6.413]"
0,9,20.0,[479 481 451 439 475 443 436 419 441 408],0.17655237406431143,0.1588971366578803,-7.015016243673304,0.7861449088609025,6997979.334184954,1301230.0527952588,0.012953288555229198,"(-7.3950000000000005, -6.891]"
1,0,-3.0,[238 266 193 289 223 211 263 196 262 226],0.0,0.0,-3.554289156540092,-0.23887760450466988,2.053722840813726,0.5345575463987835,0.025863746629001323,"(-3.886, -2.71]"
1,0,-2.5,[238 193 266 289 223 211 444 263 196 262],0.0,0.0,-3.0687585821527112,-0.23071579929510255,1.7889561101933797,0.4680064590812596,0.040014500628566596,"(-3.886, -2.71]"
1,0,-2.0,[238 193 289 266 211 444 223 263 196 262],0.0,0.0,-3.0687585821527117,-0.23071579929510255,1.591300047899098,0.4000329200825121,0.040014500628566596,"(-3.886, -2.71]"
1,0,-1.5,[238 193 289 266 444 211 214 262 196 256],0.0,0.0,-2.8211655784338046,-0.2229470305462296,1.39978279560694,0.32643065387782116,0.041245674013872316,"(-3.886, -2.71]"
1,0,-1.0,[238 193 289 444 266 331 211 214 262 256],0.00046648225974234986,0.0004198340337681149,-2.347009522159908,-0.20566100568893533,1.2310864776143433,0.24132286795544336,0.06774993140630735,"(-2.71, -2.195]"
1,0,-0.8,[238 193 444 289 331 266 268 214 162 211],0.0,0.0,-2.1968715988573155,-0.19893863518735364,1.1743181986945188,0.2023046935168186,0.06982387090666119,"(-2.71, -2.195]"
1,0,-0.6000000000000001,[238 193 444 262 331 214 266 256 447 278],0.009775273248115283,0.008797745923303756,-1.8983393326541025,-0.1788592133788214,1.1144075733847536,0.15949048523278198,0.07512052149508493,"(-2.195, -1.743]"
1,0,-0.4,[238 193 444 331 262 278 447 355 214 198],0.12218467571180479,0.10996620814062431,-1.4851880316352495,-0.13353296684363342,1.0556282594125503,0.1121126328503892,0.09529842491807068,"(-1.493, -0.943]"
1,0,-0.19999999999999996,[238 193 489 331 295 378 250 403 135 302],0.10953455174796983,0.09858109657317285,-1.389338813537042,-0.09595063277422891,1.0195718516208738,0.05928799282074426,0.09799832177496443,"(-1.493, -0.943]"
1,0,0.0,[116 338  23 479 230 246 355  60 137 121],0.2195306253691117,0.19757756283220052,-0.9431747774991455,0.10876226038675788,1.0,0.0,0.3088611555570368,"(-1.493, -0.943]"
1,0,0.19999999999999996,[ 16 390 454 200 134   4  64 364  57 459],0.4558050739228556,0.41022456653057005,-1.4617577444459786,0.34390995595838053,1.0731722781277597,0.0669220839347524,0.30221164221003616,"(-1.493, -0.943]"
1,0,0.40000000000000013,[ 16  63  76 327 485  19  27  92  72 104],0.5035790633918473,0.4532211570526626,-2.8788842961392582,0.5488307459122594,1.2515929334899556,0.14282726640871576,0.2515057575917655,"(-3.886, -2.71]"
